Video,Model,Aktarim_Modu,Frame_ID,Decode_Zamani_ms,Stabil_FPS
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,99,35.02,27.94
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,100,35.3,27.91
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,101,35.33,27.96
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,102,34.99,27.97
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,103,34.8,28.12
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,104,35.18,28.33
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,105,34.94,28.46
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,106,34.84,28.52
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,107,35.57,28.62
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,108,35.32,28.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,109,35.44,28.65
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,110,35.37,28.66
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,111,35.22,28.65
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,112,35.77,28.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,113,35.05,28.57
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,114,35.02,28.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,115,36.71,28.53
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,116,35.79,28.5
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,117,36.08,28.44
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,118,35.77,28.39
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,119,35.56,28.35
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,120,33.85,28.35
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,121,34.05,28.41
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,122,33.87,28.44
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,123,33.99,28.46
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,124,33.94,28.49
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,125,34.31,28.52
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,126,34.3,28.54
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,127,41.41,28.36
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,128,35.27,28.35
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,129,39.38,28.24
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,130,40.12,28.11
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,131,36.92,28.07
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,132,34.92,28.07
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,133,34.15,28.09
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,134,33.96,28.12
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,135,33.89,28.15
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,136,34.2,28.16
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,137,36.84,28.13
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,138,34.22,28.16
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,139,34.41,28.19
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,140,34.85,28.2
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,141,34.13,28.23
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,142,34.29,28.27
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,143,36.12,28.24
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,144,34.36,28.26
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,145,34.53,28.32
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,146,34.41,28.35
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,147,33.99,28.41
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,148,34.88,28.43
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,149,34.44,28.46
15773739_1920_1080_25fps,V5_Standart,ZLIB,0,54.18,18.46
15773739_1920_1080_25fps,V5_Standart,ZLIB,1,36.16,22.14
15773739_1920_1080_25fps,V5_Standart,ZLIB,2,34.97,23.94
15773739_1920_1080_25fps,V5_Standart,ZLIB,3,34.93,24.96
15773739_1920_1080_25fps,V5_Standart,ZLIB,4,34.71,25.65
15773739_1920_1080_25fps,V5_Standart,ZLIB,5,34.65,26.13
15773739_1920_1080_25fps,V5_Standart,ZLIB,6,34.73,26.48
15773739_1920_1080_25fps,V5_Standart,ZLIB,7,34.64,26.76
15773739_1920_1080_25fps,V5_Standart,ZLIB,8,34.38,27.0
15773739_1920_1080_25fps,V5_Standart,ZLIB,9,36.11,27.07
15773739_1920_1080_25fps,V5_Standart,ZLIB,10,34.75,27.21
15773739_1920_1080_25fps,V5_Standart,ZLIB,11,34.35,27.36
15773739_1920_1080_25fps,V5_Standart,ZLIB,12,34.8,27.46
15773739_1920_1080_25fps,V5_Standart,ZLIB,13,35.17,27.53
15773739_1920_1080_25fps,V5_Standart,ZLIB,14,33.71,27.66
15773739_1920_1080_25fps,V5_Standart,ZLIB,15,34.78,27.73
15773739_1920_1080_25fps,V5_Standart,ZLIB,16,33.94,27.83
15773739_1920_1080_25fps,V5_Standart,ZLIB,17,34.38,27.89
15773739_1920_1080_25fps,V5_Standart,ZLIB,18,34.48,27.95
15773739_1920_1080_25fps,V5_Standart,ZLIB,19,34.33,28.01
15773739_1920_1080_25fps,V5_Standart,ZLIB,20,35.63,28.01
15773739_1920_1080_25fps,V5_Standart,ZLIB,21,36.42,27.98
15773739_1920_1080_25fps,V5_Standart,ZLIB,22,34.05,28.04
15773739_1920_1080_25fps,V5_Standart,ZLIB,23,34.49,28.08
15773739_1920_1080_25fps,V5_Standart,ZLIB,24,34.12,28.13
15773739_1920_1080_25fps,V5_Standart,ZLIB,25,33.99,28.17
15773739_1920_1080_25fps,V5_Standart,ZLIB,26,34.04,28.22
15773739_1920_1080_25fps,V5_Standart,ZLIB,27,33.82,28.26
15773739_1920_1080_25fps,V5_Standart,ZLIB,28,34.33,28.29
15773739_1920_1080_25fps,V5_Standart,ZLIB,29,34.12,28.32
15773739_1920_1080_25fps,V5_Standart,ZLIB,30,34.19,28.87
15773739_1920_1080_25fps,V5_Standart,ZLIB,31,35.82,28.88
15773739_1920_1080_25fps,V5_Standart,ZLIB,32,36.74,28.83
15773739_1920_1080_25fps,V5_Standart,ZLIB,33,34.08,28.85
15773739_1920_1080_25fps,V5_Standart,ZLIB,34,34.1,28.87
15773739_1920_1080_25fps,V5_Standart,ZLIB,35,34.5,28.87
15773739_1920_1080_25fps,V5_Standart,ZLIB,36,36.27,28.83
15773739_1920_1080_25fps,V5_Standart,ZLIB,37,35.36,28.81
15773739_1920_1080_25fps,V5_Standart,ZLIB,38,35.58,28.78
15773739_1920_1080_25fps,V5_Standart,ZLIB,39,34.03,28.84
15773739_1920_1080_25fps,V5_Standart,ZLIB,40,34.7,28.84
15773739_1920_1080_25fps,V5_Standart,ZLIB,41,36.67,28.77
15773739_1920_1080_25fps,V5_Standart,ZLIB,42,34.18,28.79
15773739_1920_1080_25fps,V5_Standart,ZLIB,43,34.12,28.82
15773739_1920_1080_25fps,V5_Standart,ZLIB,44,34.9,28.79
15773739_1920_1080_25fps,V5_Standart,ZLIB,45,34.32,28.8
15773739_1920_1080_25fps,V5_Standart,ZLIB,46,33.91,28.8
15773739_1920_1080_25fps,V5_Standart,ZLIB,47,33.91,28.81
15773739_1920_1080_25fps,V5_Standart,ZLIB,48,34.18,28.82
15773739_1920_1080_25fps,V5_Standart,ZLIB,49,34.12,28.83
15773739_1920_1080_25fps,V5_Standart,ZLIB,50,35.03,28.84
15773739_1920_1080_25fps,V5_Standart,ZLIB,51,34.0,28.91
15773739_1920_1080_25fps,V5_Standart,ZLIB,52,34.81,28.89
15773739_1920_1080_25fps,V5_Standart,ZLIB,53,34.15,28.9
15773739_1920_1080_25fps,V5_Standart,ZLIB,54,34.09,28.9
15773739_1920_1080_25fps,V5_Standart,ZLIB,55,34.0,28.9
15773739_1920_1080_25fps,V5_Standart,ZLIB,56,33.81,28.91
15773739_1920_1080_25fps,V5_Standart,ZLIB,57,34.25,28.89
15773739_1920_1080_25fps,V5_Standart,ZLIB,58,33.93,28.91
15773739_1920_1080_25fps,V5_Standart,ZLIB,59,34.68,28.89
15773739_1920_1080_25fps,V5_Standart,ZLIB,60,34.1,28.89
15773739_1920_1080_25fps,V5_Standart,ZLIB,61,34.24,28.94
15773739_1920_1080_25fps,V5_Standart,ZLIB,62,34.46,29.0
15773739_1920_1080_25fps,V5_Standart,ZLIB,63,34.57,28.99
15773739_1920_1080_25fps,V5_Standart,ZLIB,64,33.94,28.99
15773739_1920_1080_25fps,V5_Standart,ZLIB,65,33.95,29.01
15773739_1920_1080_25fps,V5_Standart,ZLIB,66,34.09,29.07
15773739_1920_1080_25fps,V5_Standart,ZLIB,67,33.86,29.11
15773739_1920_1080_25fps,V5_Standart,ZLIB,68,33.77,29.16
15773739_1920_1080_25fps,V5_Standart,ZLIB,69,33.84,29.17
15773739_1920_1080_25fps,V5_Standart,ZLIB,70,34.34,29.18
15773739_1920_1080_25fps,V5_Standart,ZLIB,71,33.83,29.26
15773739_1920_1080_25fps,V5_Standart,ZLIB,72,33.75,29.27
15773739_1920_1080_25fps,V5_Standart,ZLIB,73,33.8,29.28
15773739_1920_1080_25fps,V5_Standart,ZLIB,74,33.79,29.31
15773739_1920_1080_25fps,V5_Standart,ZLIB,75,33.79,29.33
15773739_1920_1080_25fps,V5_Standart,ZLIB,76,34.08,29.32
15773739_1920_1080_25fps,V5_Standart,ZLIB,77,33.79,29.32
15773739_1920_1080_25fps,V5_Standart,ZLIB,78,33.76,29.34
15773739_1920_1080_25fps,V5_Standart,ZLIB,79,33.71,29.35
15773739_1920_1080_25fps,V5_Standart,ZLIB,80,36.38,29.31
15773739_1920_1080_25fps,V5_Standart,ZLIB,81,33.88,29.31
15773739_1920_1080_25fps,V5_Standart,ZLIB,82,33.81,29.34
15773739_1920_1080_25fps,V5_Standart,ZLIB,83,33.79,29.35
15773739_1920_1080_25fps,V5_Standart,ZLIB,84,33.76,29.36
15773739_1920_1080_25fps,V5_Standart,ZLIB,85,33.9,29.36
15773739_1920_1080_25fps,V5_Standart,ZLIB,86,34.38,29.35
15773739_1920_1080_25fps,V5_Standart,ZLIB,87,33.86,29.36
15773739_1920_1080_25fps,V5_Standart,ZLIB,88,33.79,29.36
15773739_1920_1080_25fps,V5_Standart,ZLIB,89,33.85,29.39
15773739_1920_1080_25fps,V5_Standart,ZLIB,90,33.74,29.4
15773739_1920_1080_25fps,V5_Standart,ZLIB,91,33.7,29.41
15773739_1920_1080_25fps,V5_Standart,ZLIB,92,33.85,29.43
15773739_1920_1080_25fps,V5_Standart,ZLIB,93,34.21,29.44
15773739_1920_1080_25fps,V5_Standart,ZLIB,94,33.83,29.44
15773739_1920_1080_25fps,V5_Standart,ZLIB,95,33.8,29.45
15773739_1920_1080_25fps,V5_Standart,ZLIB,96,34.15,29.45
15773739_1920_1080_25fps,V5_Standart,ZLIB,97,33.92,29.44
15773739_1920_1080_25fps,V5_Standart,ZLIB,98,36.25,29.37
15773739_1920_1080_25fps,V5_Standart,ZLIB,99,35.1,29.34
15773739_1920_1080_25fps,V5_Standart,ZLIB,100,34.69,29.33
15773739_1920_1080_25fps,V5_Standart,ZLIB,101,33.82,29.33
15773739_1920_1080_25fps,V5_Standart,ZLIB,102,33.85,29.32
15773739_1920_1080_25fps,V5_Standart,ZLIB,103,33.78,29.33
15773739_1920_1080_25fps,V5_Standart,ZLIB,104,33.74,29.33
15773739_1920_1080_25fps,V5_Standart,ZLIB,105,34.04,29.32
15773739_1920_1080_25fps,V5_Standart,ZLIB,106,34.01,29.32
15773739_1920_1080_25fps,V5_Standart,ZLIB,107,33.87,29.32
15773739_1920_1080_25fps,V5_Standart,ZLIB,108,36.8,29.23
15773739_1920_1080_25fps,V5_Standart,ZLIB,109,34.25,29.22
15773739_1920_1080_25fps,V5_Standart,ZLIB,110,33.84,29.29
15773739_1920_1080_25fps,V5_Standart,ZLIB,111,33.94,29.29
15773739_1920_1080_25fps,V5_Standart,ZLIB,112,34.25,29.27
15773739_1920_1080_25fps,V5_Standart,ZLIB,113,35.06,29.24
15773739_1920_1080_25fps,V5_Standart,ZLIB,114,38.98,29.09
15773739_1920_1080_25fps,V5_Standart,ZLIB,115,35.17,29.05
15773739_1920_1080_25fps,V5_Standart,ZLIB,116,33.99,29.07
15773739_1920_1080_25fps,V5_Standart,ZLIB,117,35.08,29.03
15773739_1920_1080_25fps,V5_Standart,ZLIB,118,34.0,29.03
15773739_1920_1080_25fps,V5_Standart,ZLIB,119,34.3,29.01
15773739_1920_1080_25fps,V5_Standart,ZLIB,120,34.81,28.98
15773739_1920_1080_25fps,V5_Standart,ZLIB,121,35.32,28.94
15773739_1920_1080_25fps,V5_Standart,ZLIB,122,34.24,28.93
15773739_1920_1080_25fps,V5_Standart,ZLIB,123,34.46,28.92
15773739_1920_1080_25fps,V5_Standart,ZLIB,124,33.98,28.92
15773739_1920_1080_25fps,V5_Standart,ZLIB,125,34.34,28.9
15773739_1920_1080_25fps,V5_Standart,ZLIB,126,34.25,28.9
15773739_1920_1080_25fps,V5_Standart,ZLIB,127,34.27,28.89
15773739_1920_1080_25fps,V5_Standart,ZLIB,128,34.19,28.95
15773739_1920_1080_25fps,V5_Standart,ZLIB,129,33.89,28.98
15773739_1920_1080_25fps,V5_Standart,ZLIB,130,34.4,28.99
15773739_1920_1080_25fps,V5_Standart,ZLIB,131,34.14,28.98
15773739_1920_1080_25fps,V5_Standart,ZLIB,132,33.84,28.98
15773739_1920_1080_25fps,V5_Standart,ZLIB,133,33.83,28.98
15773739_1920_1080_25fps,V5_Standart,ZLIB,134,33.92,28.97
15773739_1920_1080_25fps,V5_Standart,ZLIB,135,33.8,28.98
15773739_1920_1080_25fps,V5_Standart,ZLIB,136,33.79,28.99
15773739_1920_1080_25fps,V5_Standart,ZLIB,137,33.88,28.99
15773739_1920_1080_25fps,V5_Standart,ZLIB,138,34.17,29.06
15773739_1920_1080_25fps,V5_Standart,ZLIB,139,36.53,29.0
15773739_1920_1080_25fps,V5_Standart,ZLIB,140,34.56,28.98
15773739_1920_1080_25fps,V5_Standart,ZLIB,141,33.85,28.98
15773739_1920_1080_25fps,V5_Standart,ZLIB,142,33.83,28.99
15773739_1920_1080_25fps,V5_Standart,ZLIB,143,33.83,29.02
15773739_1920_1080_25fps,V5_Standart,ZLIB,144,33.85,29.17
15773739_1920_1080_25fps,V5_Standart,ZLIB,145,33.82,29.21
15773739_1920_1080_25fps,V5_Standart,ZLIB,146,33.86,29.21
15773739_1920_1080_25fps,V5_Standart,ZLIB,147,42.66,29.0
15773739_1920_1080_25fps,V5_Standart,ZLIB,148,36.08,28.94
15773739_1920_1080_25fps,V5_Standart,ZLIB,149,33.83,28.95
15773739_1920_1080_25fps,V5_Standart,CODEC,0,33.96,29.44
15773739_1920_1080_25fps,V5_Standart,CODEC,1,35.53,28.78
15773739_1920_1080_25fps,V5_Standart,CODEC,2,36.11,28.41
15773739_1920_1080_25fps,V5_Standart,CODEC,3,34.85,28.48
15773739_1920_1080_25fps,V5_Standart,CODEC,4,34.77,28.54
15773739_1920_1080_25fps,V5_Standart,CODEC,5,34.76,28.58
15773739_1920_1080_25fps,V5_Standart,CODEC,6,34.66,28.61
15773739_1920_1080_25fps,V5_Standart,CODEC,7,34.95,28.61
15773739_1920_1080_25fps,V5_Standart,CODEC,8,33.77,28.72
15773739_1920_1080_25fps,V5_Standart,CODEC,9,33.91,28.8
15773739_1920_1080_25fps,V5_Standart,CODEC,10,34.07,28.85
15773739_1920_1080_25fps,V5_Standart,CODEC,11,33.81,28.91
15773739_1920_1080_25fps,V5_Standart,CODEC,12,33.85,28.95
15773739_1920_1080_25fps,V5_Standart,CODEC,13,34.57,28.95
15773739_1920_1080_25fps,V5_Standart,CODEC,14,33.8,28.99
15773739_1920_1080_25fps,V5_Standart,CODEC,15,34.07,29.02
15773739_1920_1080_25fps,V5_Standart,CODEC,16,37.07,28.89
15773739_1920_1080_25fps,V5_Standart,CODEC,17,33.93,28.92
15773739_1920_1080_25fps,V5_Standart,CODEC,18,33.83,28.95
15773739_1920_1080_25fps,V5_Standart,CODEC,19,34.14,28.97
15773739_1920_1080_25fps,V5_Standart,CODEC,20,34.03,28.99
15773739_1920_1080_25fps,V5_Standart,CODEC,21,33.82,29.01
15773739_1920_1080_25fps,V5_Standart,CODEC,22,33.74,29.04
15773739_1920_1080_25fps,V5_Standart,CODEC,23,33.93,29.06
15773739_1920_1080_25fps,V5_Standart,CODEC,24,36.56,28.99
15773739_1920_1080_25fps,V5_Standart,CODEC,25,34.0,29.0
15773739_1920_1080_25fps,V5_Standart,CODEC,26,33.8,29.02
15773739_1920_1080_25fps,V5_Standart,CODEC,27,33.83,29.04
15773739_1920_1080_25fps,V5_Standart,CODEC,28,33.83,29.06
15773739_1920_1080_25fps,V5_Standart,CODEC,29,34.43,29.06
15773739_1920_1080_25fps,V5_Standart,CODEC,30,34.55,29.04
15773739_1920_1080_25fps,V5_Standart,CODEC,31,35.7,29.04
15773739_1920_1080_25fps,V5_Standart,CODEC,32,34.22,29.09
15773739_1920_1080_25fps,V5_Standart,CODEC,33,33.98,29.12
15773739_1920_1080_25fps,V5_Standart,CODEC,34,33.78,29.14
15773739_1920_1080_25fps,V5_Standart,CODEC,35,37.35,29.07
15773739_1920_1080_25fps,V5_Standart,CODEC,36,35.84,29.04
15773739_1920_1080_25fps,V5_Standart,CODEC,37,37.01,28.98
15773739_1920_1080_25fps,V5_Standart,CODEC,38,35.24,28.94
15773739_1920_1080_25fps,V5_Standart,CODEC,39,35.48,28.89
15773739_1920_1080_25fps,V5_Standart,CODEC,40,35.51,28.85
15773739_1920_1080_25fps,V5_Standart,CODEC,41,35.21,28.82
15773739_1920_1080_25fps,V5_Standart,CODEC,42,35.04,28.78
15773739_1920_1080_25fps,V5_Standart,CODEC,43,35.61,28.75
15773739_1920_1080_25fps,V5_Standart,CODEC,44,34.32,28.74
15773739_1920_1080_25fps,V5_Standart,CODEC,45,34.32,28.73
15773739_1920_1080_25fps,V5_Standart,CODEC,46,34.6,28.8
15773739_1920_1080_25fps,V5_Standart,CODEC,47,35.8,28.75
15773739_1920_1080_25fps,V5_Standart,CODEC,48,35.36,28.71
15773739_1920_1080_25fps,V5_Standart,CODEC,49,35.09,28.68
15773739_1920_1080_25fps,V5_Standart,CODEC,50,34.79,28.66
15773739_1920_1080_25fps,V5_Standart,CODEC,51,34.6,28.64
15773739_1920_1080_25fps,V5_Standart,CODEC,52,35.41,28.59
15773739_1920_1080_25fps,V5_Standart,CODEC,53,33.9,28.59
15773739_1920_1080_25fps,V5_Standart,CODEC,54,34.65,28.65
15773739_1920_1080_25fps,V5_Standart,CODEC,55,33.96,28.65
15773739_1920_1080_25fps,V5_Standart,CODEC,56,34.69,28.62
15773739_1920_1080_25fps,V5_Standart,CODEC,57,33.91,28.62
15773739_1920_1080_25fps,V5_Standart,CODEC,58,36.21,28.56
15773739_1920_1080_25fps,V5_Standart,CODEC,59,34.86,28.54
15773739_1920_1080_25fps,V5_Standart,CODEC,60,34.01,28.56
15773739_1920_1080_25fps,V5_Standart,CODEC,61,33.78,28.61
15773739_1920_1080_25fps,V5_Standart,CODEC,62,34.38,28.61
15773739_1920_1080_25fps,V5_Standart,CODEC,63,34.79,28.58
15773739_1920_1080_25fps,V5_Standart,CODEC,64,34.47,28.57
15773739_1920_1080_25fps,V5_Standart,CODEC,65,34.54,28.64
15773739_1920_1080_25fps,V5_Standart,CODEC,66,33.86,28.7
15773739_1920_1080_25fps,V5_Standart,CODEC,67,33.94,28.78
15773739_1920_1080_25fps,V5_Standart,CODEC,68,34.35,28.81
15773739_1920_1080_25fps,V5_Standart,CODEC,69,33.99,28.85
15773739_1920_1080_25fps,V5_Standart,CODEC,70,33.8,28.89
15773739_1920_1080_25fps,V5_Standart,CODEC,71,33.83,28.93
15773739_1920_1080_25fps,V5_Standart,CODEC,72,34.35,28.95
15773739_1920_1080_25fps,V5_Standart,CODEC,73,34.25,28.99
15773739_1920_1080_25fps,V5_Standart,CODEC,74,34.14,29.0
15773739_1920_1080_25fps,V5_Standart,CODEC,75,33.96,29.01
15773739_1920_1080_25fps,V5_Standart,CODEC,76,35.02,28.99
15773739_1920_1080_25fps,V5_Standart,CODEC,77,34.07,29.04
15773739_1920_1080_25fps,V5_Standart,CODEC,78,34.77,29.06
15773739_1920_1080_25fps,V5_Standart,CODEC,79,35.93,29.04
15773739_1920_1080_25fps,V5_Standart,CODEC,80,33.81,29.06
15773739_1920_1080_25fps,V5_Standart,CODEC,81,37.65,28.98
15773739_1920_1080_25fps,V5_Standart,CODEC,82,35.19,28.98
15773739_1920_1080_25fps,V5_Standart,CODEC,83,34.88,28.96
15773739_1920_1080_25fps,V5_Standart,CODEC,84,34.04,28.97
15773739_1920_1080_25fps,V5_Standart,CODEC,85,33.99,28.97
15773739_1920_1080_25fps,V5_Standart,CODEC,86,34.36,28.98
15773739_1920_1080_25fps,V5_Standart,CODEC,87,34.5,28.97
15773739_1920_1080_25fps,V5_Standart,CODEC,88,34.05,29.03
15773739_1920_1080_25fps,V5_Standart,CODEC,89,35.47,29.01
15773739_1920_1080_25fps,V5_Standart,CODEC,90,34.34,29.0
15773739_1920_1080_25fps,V5_Standart,CODEC,91,35.45,28.95
15773739_1920_1080_25fps,V5_Standart,CODEC,92,34.42,28.95
15773739_1920_1080_25fps,V5_Standart,CODEC,93,35.88,28.92
15773739_1920_1080_25fps,V5_Standart,CODEC,94,35.14,28.9
15773739_1920_1080_25fps,V5_Standart,CODEC,95,34.87,28.89
15773739_1920_1080_25fps,V5_Standart,CODEC,96,35.3,28.85
15773739_1920_1080_25fps,V5_Standart,CODEC,97,37.11,28.77
15773739_1920_1080_25fps,V5_Standart,CODEC,98,36.14,28.72
15773739_1920_1080_25fps,V5_Standart,CODEC,99,39.04,28.58
15773739_1920_1080_25fps,V5_Standart,CODEC,100,36.39,28.51
15773739_1920_1080_25fps,V5_Standart,CODEC,101,35.93,28.45
15773739_1920_1080_25fps,V5_Standart,CODEC,102,35.3,28.43
15773739_1920_1080_25fps,V5_Standart,CODEC,103,37.57,28.34
15773739_1920_1080_25fps,V5_Standart,CODEC,104,34.46,28.33
15773739_1920_1080_25fps,V5_Standart,CODEC,105,33.82,28.33
15773739_1920_1080_25fps,V5_Standart,CODEC,106,33.93,28.36
15773739_1920_1080_25fps,V5_Standart,CODEC,107,34.4,28.35
15773739_1920_1080_25fps,V5_Standart,CODEC,108,34.19,28.37
15773739_1920_1080_25fps,V5_Standart,CODEC,109,34.77,28.4
15773739_1920_1080_25fps,V5_Standart,CODEC,110,35.17,28.36
15773739_1920_1080_25fps,V5_Standart,CODEC,111,34.17,28.46
15773739_1920_1080_25fps,V5_Standart,CODEC,112,34.41,28.48
15773739_1920_1080_25fps,V5_Standart,CODEC,113,34.38,28.49
15773739_1920_1080_25fps,V5_Standart,CODEC,114,34.11,28.49
15773739_1920_1080_25fps,V5_Standart,CODEC,115,34.01,28.49
15773739_1920_1080_25fps,V5_Standart,CODEC,116,34.22,28.49
15773739_1920_1080_25fps,V5_Standart,CODEC,117,33.93,28.51
15773739_1920_1080_25fps,V5_Standart,CODEC,118,34.66,28.49
15773739_1920_1080_25fps,V5_Standart,CODEC,119,34.76,28.51
15773739_1920_1080_25fps,V5_Standart,CODEC,120,34.19,28.51
15773739_1920_1080_25fps,V5_Standart,CODEC,121,33.89,28.56
15773739_1920_1080_25fps,V5_Standart,CODEC,122,33.99,28.57
15773739_1920_1080_25fps,V5_Standart,CODEC,123,35.84,28.57
15773739_1920_1080_25fps,V5_Standart,CODEC,124,36.49,28.53
15773739_1920_1080_25fps,V5_Standart,CODEC,125,34.71,28.54
15773739_1920_1080_25fps,V5_Standart,CODEC,126,34.67,28.55
15773739_1920_1080_25fps,V5_Standart,CODEC,127,34.41,28.63
15773739_1920_1080_25fps,V5_Standart,CODEC,128,38.43,28.56
15773739_1920_1080_25fps,V5_Standart,CODEC,129,34.29,28.69
15773739_1920_1080_25fps,V5_Standart,CODEC,130,34.16,28.76
15773739_1920_1080_25fps,V5_Standart,CODEC,131,34.55,28.79
15773739_1920_1080_25fps,V5_Standart,CODEC,132,34.45,28.82
15773739_1920_1080_25fps,V5_Standart,CODEC,133,34.39,28.91
15773739_1920_1080_25fps,V5_Standart,CODEC,134,34.8,28.9
15773739_1920_1080_25fps,V5_Standart,CODEC,135,34.43,28.88
15773739_1920_1080_25fps,V5_Standart,CODEC,136,34.3,28.87
15773739_1920_1080_25fps,V5_Standart,CODEC,137,33.95,28.88
15773739_1920_1080_25fps,V5_Standart,CODEC,138,34.14,28.88
15773739_1920_1080_25fps,V5_Standart,CODEC,139,33.79,28.91
15773739_1920_1080_25fps,V5_Standart,CODEC,140,34.46,28.93
15773739_1920_1080_25fps,V5_Standart,CODEC,141,35.92,28.88
15773739_1920_1080_25fps,V5_Standart,CODEC,142,36.71,28.82
15773739_1920_1080_25fps,V5_Standart,CODEC,143,36.16,28.77
15773739_1920_1080_25fps,V5_Standart,CODEC,144,34.14,28.77
15773739_1920_1080_25fps,V5_Standart,CODEC,145,34.71,28.75
15773739_1920_1080_25fps,V5_Standart,CODEC,146,33.92,28.76
15773739_1920_1080_25fps,V5_Standart,CODEC,147,33.9,28.76
15773739_1920_1080_25fps,V5_Standart,CODEC,148,34.02,28.77
15773739_1920_1080_25fps,V5_Standart,CODEC,149,34.75,28.78
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,0,44.56,22.44
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,1,40.92,23.4
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,2,36.24,24.65
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,3,39.9,24.75
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,4,41.16,24.66
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,5,35.61,25.17
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,6,35.91,25.52
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,7,36.57,25.73
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,8,35.18,26.01
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,9,35.16,26.23
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,10,34.49,26.46
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,11,34.19,26.67
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,12,34.89,26.82
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,13,35.33,26.92
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,14,34.16,27.06
15773739_1920_1080_25fps,V5_Standart,CODEC_ZLIB,15,34.32,27.18
