Video,Model,Aktarim_Modu,Frame_ID,PSNR_dB,SSIM
15439560_1920_1080_25fps,V5_Standart,ZLIB,136,33.32,0.9683
15439560_1920_1080_25fps,V5_Standart,ZLIB,137,33.34,0.9687
15439560_1920_1080_25fps,V5_Standart,ZLIB,138,33.35,0.9686
15439560_1920_1080_25fps,V5_Standart,ZLIB,139,33.35,0.9687
15439560_1920_1080_25fps,V5_Standart,ZLIB,140,33.33,0.9683
15439560_1920_1080_25fps,V5_Standart,ZLIB,141,33.35,0.9686
15439560_1920_1080_25fps,V5_Standart,ZLIB,142,33.36,0.9687
15439560_1920_1080_25fps,V5_Standart,ZLIB,143,33.35,0.9686
15439560_1920_1080_25fps,V5_Standart,ZLIB,144,33.33,0.9682
15439560_1920_1080_25fps,V5_Standart,ZLIB,145,33.34,0.9685
15439560_1920_1080_25fps,V5_Standart,ZLIB,146,33.34,0.9685
15439560_1920_1080_25fps,V5_Standart,ZLIB,147,33.34,0.9685
15439560_1920_1080_25fps,V5_Standart,ZLIB,148,33.32,0.9683
15439560_1920_1080_25fps,V5_Standart,ZLIB,149,33.33,0.9685
15439560_1920_1080_25fps,V5_Standart,CODEC,0,31.88,0.9303
15439560_1920_1080_25fps,V5_Standart,CODEC,1,31.9,0.932
15439560_1920_1080_25fps,V5_Standart,CODEC,2,31.91,0.9325
15439560_1920_1080_25fps,V5_Standart,CODEC,3,31.91,0.9328
15439560_1920_1080_25fps,V5_Standart,CODEC,4,31.89,0.9323
15439560_1920_1080_25fps,V5_Standart,CODEC,5,31.91,0.9332
15439560_1920_1080_25fps,V5_Standart,CODEC,6,31.9,0.933
15439560_1920_1080_25fps,V5_Standart,CODEC,7,31.91,0.9332
15439560_1920_1080_25fps,V5_Standart,CODEC,8,31.9,0.9329
15439560_1920_1080_25fps,V5_Standart,CODEC,9,31.92,0.9334
15439560_1920_1080_25fps,V5_Standart,CODEC,10,31.92,0.9332
15439560_1920_1080_25fps,V5_Standart,CODEC,11,31.91,0.9333
15439560_1920_1080_25fps,V5_Standart,CODEC,12,32.07,0.9361
15439560_1920_1080_25fps,V5_Standart,CODEC,13,32.03,0.9359
15439560_1920_1080_25fps,V5_Standart,CODEC,14,32.02,0.9359
15439560_1920_1080_25fps,V5_Standart,CODEC,15,32.02,0.936
15439560_1920_1080_25fps,V5_Standart,CODEC,16,32.0,0.9354
15439560_1920_1080_25fps,V5_Standart,CODEC,17,32.01,0.9359
15439560_1920_1080_25fps,V5_Standart,CODEC,18,32.01,0.9356
15439560_1920_1080_25fps,V5_Standart,CODEC,19,32.0,0.9356
15439560_1920_1080_25fps,V5_Standart,CODEC,20,31.99,0.9351
15439560_1920_1080_25fps,V5_Standart,CODEC,21,32.01,0.9357
15439560_1920_1080_25fps,V5_Standart,CODEC,22,32.01,0.9354
15439560_1920_1080_25fps,V5_Standart,CODEC,23,32.0,0.9354
15439560_1920_1080_25fps,V5_Standart,CODEC,24,32.07,0.9361
15439560_1920_1080_25fps,V5_Standart,CODEC,25,32.01,0.9358
15439560_1920_1080_25fps,V5_Standart,CODEC,26,32.04,0.9363
15439560_1920_1080_25fps,V5_Standart,CODEC,27,32.03,0.9361
15439560_1920_1080_25fps,V5_Standart,CODEC,28,32.03,0.9358
15439560_1920_1080_25fps,V5_Standart,CODEC,29,32.02,0.9362
15439560_1920_1080_25fps,V5_Standart,CODEC,30,32.04,0.9361
15439560_1920_1080_25fps,V5_Standart,CODEC,31,32.02,0.9354
15439560_1920_1080_25fps,V5_Standart,CODEC,32,32.04,0.9351
15439560_1920_1080_25fps,V5_Standart,CODEC,33,32.03,0.9355
15439560_1920_1080_25fps,V5_Standart,CODEC,34,32.07,0.9363
15439560_1920_1080_25fps,V5_Standart,CODEC,35,32.05,0.9365
15439560_1920_1080_25fps,V5_Standart,CODEC,36,32.19,0.939
15439560_1920_1080_25fps,V5_Standart,CODEC,37,32.12,0.9381
15439560_1920_1080_25fps,V5_Standart,CODEC,38,32.12,0.9381
15439560_1920_1080_25fps,V5_Standart,CODEC,39,32.08,0.9375
15439560_1920_1080_25fps,V5_Standart,CODEC,40,32.06,0.9372
15439560_1920_1080_25fps,V5_Standart,CODEC,41,32.07,0.9377
15439560_1920_1080_25fps,V5_Standart,CODEC,42,32.09,0.938
15439560_1920_1080_25fps,V5_Standart,CODEC,43,32.04,0.9376
15439560_1920_1080_25fps,V5_Standart,CODEC,44,32.03,0.9373
15439560_1920_1080_25fps,V5_Standart,CODEC,45,32.03,0.9377
15439560_1920_1080_25fps,V5_Standart,CODEC,46,32.05,0.9378
15439560_1920_1080_25fps,V5_Standart,CODEC,47,32.03,0.9373
15439560_1920_1080_25fps,V5_Standart,CODEC,48,32.16,0.9397
15439560_1920_1080_25fps,V5_Standart,CODEC,49,32.1,0.9385
15439560_1920_1080_25fps,V5_Standart,CODEC,50,32.12,0.9383
15439560_1920_1080_25fps,V5_Standart,CODEC,51,32.18,0.9391
15439560_1920_1080_25fps,V5_Standart,CODEC,52,32.22,0.9392
15439560_1920_1080_25fps,V5_Standart,CODEC,53,32.29,0.9409
15439560_1920_1080_25fps,V5_Standart,CODEC,54,32.32,0.9411
15439560_1920_1080_25fps,V5_Standart,CODEC,55,32.38,0.9419
15439560_1920_1080_25fps,V5_Standart,CODEC,56,32.38,0.9414
15439560_1920_1080_25fps,V5_Standart,CODEC,57,32.48,0.9435
15439560_1920_1080_25fps,V5_Standart,CODEC,58,32.5,0.9436
15439560_1920_1080_25fps,V5_Standart,CODEC,59,32.53,0.9443
15439560_1920_1080_25fps,V5_Standart,CODEC,60,32.7,0.9468
15439560_1920_1080_25fps,V5_Standart,CODEC,61,32.67,0.947
15439560_1920_1080_25fps,V5_Standart,CODEC,62,32.66,0.9463
15439560_1920_1080_25fps,V5_Standart,CODEC,63,32.68,0.9466
15439560_1920_1080_25fps,V5_Standart,CODEC,64,32.64,0.9456
15439560_1920_1080_25fps,V5_Standart,CODEC,65,32.7,0.9469
15439560_1920_1080_25fps,V5_Standart,CODEC,66,32.68,0.9464
15439560_1920_1080_25fps,V5_Standart,CODEC,67,32.67,0.9469
15439560_1920_1080_25fps,V5_Standart,CODEC,68,32.62,0.9461
15439560_1920_1080_25fps,V5_Standart,CODEC,69,32.64,0.9469
15439560_1920_1080_25fps,V5_Standart,CODEC,70,32.62,0.9466
15439560_1920_1080_25fps,V5_Standart,CODEC,71,32.61,0.9469
15439560_1920_1080_25fps,V5_Standart,CODEC,72,32.7,0.9488
15439560_1920_1080_25fps,V5_Standart,CODEC,73,32.59,0.9483
15439560_1920_1080_25fps,V5_Standart,CODEC,74,32.49,0.9472
15439560_1920_1080_25fps,V5_Standart,CODEC,75,32.44,0.9469
15439560_1920_1080_25fps,V5_Standart,CODEC,76,32.41,0.9463
15439560_1920_1080_25fps,V5_Standart,CODEC,77,32.37,0.9465
15439560_1920_1080_25fps,V5_Standart,CODEC,78,32.36,0.9462
15439560_1920_1080_25fps,V5_Standart,CODEC,79,32.33,0.946
15439560_1920_1080_25fps,V5_Standart,CODEC,80,32.3,0.9452
15439560_1920_1080_25fps,V5_Standart,CODEC,81,32.3,0.9455
15439560_1920_1080_25fps,V5_Standart,CODEC,82,32.29,0.9452
15439560_1920_1080_25fps,V5_Standart,CODEC,83,32.28,0.9452
15439560_1920_1080_25fps,V5_Standart,CODEC,84,32.43,0.9469
15439560_1920_1080_25fps,V5_Standart,CODEC,85,32.34,0.9464
15439560_1920_1080_25fps,V5_Standart,CODEC,86,32.32,0.9456
15439560_1920_1080_25fps,V5_Standart,CODEC,87,32.29,0.9454
15439560_1920_1080_25fps,V5_Standart,CODEC,88,32.26,0.9446
15439560_1920_1080_25fps,V5_Standart,CODEC,89,32.28,0.9451
15439560_1920_1080_25fps,V5_Standart,CODEC,90,32.26,0.9445
15439560_1920_1080_25fps,V5_Standart,CODEC,91,32.24,0.9443
15439560_1920_1080_25fps,V5_Standart,CODEC,92,32.22,0.9437
15439560_1920_1080_25fps,V5_Standart,CODEC,93,32.25,0.9443
15439560_1920_1080_25fps,V5_Standart,CODEC,94,32.22,0.9438
15439560_1920_1080_25fps,V5_Standart,CODEC,95,32.21,0.9438
15439560_1920_1080_25fps,V5_Standart,CODEC,96,32.32,0.9449
15439560_1920_1080_25fps,V5_Standart,CODEC,97,32.26,0.9446
15439560_1920_1080_25fps,V5_Standart,CODEC,98,32.25,0.9446
15439560_1920_1080_25fps,V5_Standart,CODEC,99,32.24,0.9445
15439560_1920_1080_25fps,V5_Standart,CODEC,100,32.19,0.9433
15439560_1920_1080_25fps,V5_Standart,CODEC,101,32.24,0.9444
15439560_1920_1080_25fps,V5_Standart,CODEC,102,32.22,0.9438
15439560_1920_1080_25fps,V5_Standart,CODEC,103,32.22,0.944
15439560_1920_1080_25fps,V5_Standart,CODEC,104,32.17,0.943
15439560_1920_1080_25fps,V5_Standart,CODEC,105,32.21,0.9439
15439560_1920_1080_25fps,V5_Standart,CODEC,106,32.19,0.9434
15439560_1920_1080_25fps,V5_Standart,CODEC,107,32.19,0.9434
15439560_1920_1080_25fps,V5_Standart,CODEC,108,32.28,0.9443
15439560_1920_1080_25fps,V5_Standart,CODEC,109,32.23,0.9442
15439560_1920_1080_25fps,V5_Standart,CODEC,110,32.23,0.944
15439560_1920_1080_25fps,V5_Standart,CODEC,111,32.22,0.944
15439560_1920_1080_25fps,V5_Standart,CODEC,112,32.17,0.943
15439560_1920_1080_25fps,V5_Standart,CODEC,113,32.2,0.9435
15439560_1920_1080_25fps,V5_Standart,CODEC,114,32.19,0.9431
15439560_1920_1080_25fps,V5_Standart,CODEC,115,32.19,0.9431
15439560_1920_1080_25fps,V5_Standart,CODEC,116,32.15,0.9421
15439560_1920_1080_25fps,V5_Standart,CODEC,117,32.19,0.943
15439560_1920_1080_25fps,V5_Standart,CODEC,118,32.16,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC,119,32.16,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC,120,32.24,0.9432
15439560_1920_1080_25fps,V5_Standart,CODEC,121,32.19,0.9431
15439560_1920_1080_25fps,V5_Standart,CODEC,122,32.18,0.9427
15439560_1920_1080_25fps,V5_Standart,CODEC,123,32.18,0.9427
15439560_1920_1080_25fps,V5_Standart,CODEC,124,32.15,0.9422
15439560_1920_1080_25fps,V5_Standart,CODEC,125,32.19,0.943
15439560_1920_1080_25fps,V5_Standart,CODEC,126,32.2,0.9432
15439560_1920_1080_25fps,V5_Standart,CODEC,127,32.19,0.943
15439560_1920_1080_25fps,V5_Standart,CODEC,128,32.18,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC,129,32.18,0.9431
15439560_1920_1080_25fps,V5_Standart,CODEC,130,32.18,0.9428
15439560_1920_1080_25fps,V5_Standart,CODEC,131,32.14,0.9424
15439560_1920_1080_25fps,V5_Standart,CODEC,132,32.26,0.9434
15439560_1920_1080_25fps,V5_Standart,CODEC,133,32.21,0.9432
15439560_1920_1080_25fps,V5_Standart,CODEC,134,32.19,0.9429
15439560_1920_1080_25fps,V5_Standart,CODEC,135,32.19,0.9429
15439560_1920_1080_25fps,V5_Standart,CODEC,136,32.16,0.9423
15439560_1920_1080_25fps,V5_Standart,CODEC,137,32.18,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC,138,32.17,0.9424
15439560_1920_1080_25fps,V5_Standart,CODEC,139,32.17,0.9424
15439560_1920_1080_25fps,V5_Standart,CODEC,140,32.14,0.9418
15439560_1920_1080_25fps,V5_Standart,CODEC,141,32.17,0.9422
15439560_1920_1080_25fps,V5_Standart,CODEC,142,32.18,0.9423
15439560_1920_1080_25fps,V5_Standart,CODEC,143,32.16,0.9422
15439560_1920_1080_25fps,V5_Standart,CODEC,144,32.26,0.9431
15439560_1920_1080_25fps,V5_Standart,CODEC,145,32.18,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC,146,32.18,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC,147,32.18,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC,148,32.15,0.9423
15439560_1920_1080_25fps,V5_Standart,CODEC,149,32.17,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,0,31.88,0.9303
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,1,31.9,0.932
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,2,31.91,0.9325
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,3,31.91,0.9328
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,4,31.89,0.9323
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,5,31.91,0.9332
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,6,31.9,0.933
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,7,31.91,0.9332
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,8,31.9,0.9329
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,9,31.92,0.9334
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,10,31.92,0.9332
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,11,31.91,0.9333
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,12,32.07,0.9361
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,13,32.03,0.9359
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,14,32.02,0.9359
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,15,32.02,0.936
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,16,32.0,0.9354
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,17,32.01,0.9359
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,18,32.01,0.9356
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,19,32.0,0.9356
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,20,31.99,0.9351
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,21,32.01,0.9357
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,22,32.01,0.9354
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,23,32.0,0.9354
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,24,32.07,0.9361
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,25,32.01,0.9358
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,26,32.04,0.9363
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,27,32.03,0.9361
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,28,32.03,0.9358
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,29,32.02,0.9362
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,30,32.04,0.9361
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,31,32.02,0.9354
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,32,32.04,0.9351
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,33,32.03,0.9355
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,34,32.07,0.9363
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,35,32.05,0.9365
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,36,32.19,0.939
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,37,32.12,0.9381
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,38,32.12,0.9381
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,39,32.08,0.9375
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,40,32.06,0.9372
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,41,32.07,0.9377
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,42,32.09,0.938
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,43,32.04,0.9376
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,44,32.03,0.9373
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,45,32.03,0.9377
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,46,32.05,0.9378
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,47,32.03,0.9373
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,48,32.16,0.9397
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,49,32.1,0.9385
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,50,32.12,0.9383
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,51,32.18,0.9391
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,52,32.22,0.9392
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,53,32.29,0.9409
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,54,32.32,0.9411
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,55,32.38,0.9419
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,56,32.38,0.9414
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,57,32.48,0.9435
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,58,32.5,0.9436
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,59,32.53,0.9443
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,60,32.7,0.9468
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,61,32.67,0.947
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,62,32.66,0.9463
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,63,32.68,0.9466
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,64,32.64,0.9456
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,65,32.7,0.9469
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,66,32.68,0.9464
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,67,32.67,0.9469
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,68,32.62,0.9461
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,69,32.64,0.9469
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,70,32.62,0.9466
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,71,32.61,0.9469
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,72,32.7,0.9488
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,73,32.59,0.9483
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,74,32.49,0.9472
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,75,32.44,0.9469
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,76,32.41,0.9463
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,77,32.37,0.9465
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,78,32.36,0.9462
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,79,32.33,0.946
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,80,32.3,0.9452
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,81,32.3,0.9455
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,82,32.29,0.9452
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,83,32.28,0.9452
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,84,32.43,0.9469
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,85,32.34,0.9464
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,86,32.32,0.9456
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,87,32.29,0.9454
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,88,32.26,0.9446
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,89,32.28,0.9451
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,90,32.26,0.9445
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,91,32.24,0.9443
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,92,32.22,0.9437
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,93,32.25,0.9443
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,94,32.22,0.9438
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,95,32.21,0.9438
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,96,32.32,0.9449
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,97,32.26,0.9446
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,98,32.25,0.9446
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,99,32.24,0.9445
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,100,32.19,0.9433
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,101,32.24,0.9444
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,102,32.22,0.9438
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,103,32.22,0.944
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,104,32.17,0.943
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,105,32.21,0.9439
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,106,32.19,0.9434
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,107,32.19,0.9434
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,108,32.28,0.9443
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,109,32.23,0.9442
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,110,32.23,0.944
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,111,32.22,0.944
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,112,32.17,0.943
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,113,32.2,0.9435
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,114,32.19,0.9431
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,115,32.19,0.9431
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,116,32.15,0.9421
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,117,32.19,0.943
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,118,32.16,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,119,32.16,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,120,32.24,0.9432
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,121,32.19,0.9431
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,122,32.18,0.9427
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,123,32.18,0.9427
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,124,32.15,0.9422
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,125,32.19,0.943
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,126,32.2,0.9432
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,127,32.19,0.943
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,128,32.18,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,129,32.18,0.9431
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,130,32.18,0.9428
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,131,32.14,0.9424
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,132,32.26,0.9434
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,133,32.21,0.9432
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,134,32.19,0.9429
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,135,32.19,0.9429
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,136,32.16,0.9423
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,137,32.18,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,138,32.17,0.9424
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,139,32.17,0.9424
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,140,32.14,0.9418
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,141,32.17,0.9422
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,142,32.18,0.9423
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,143,32.16,0.9422
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,144,32.26,0.9431
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,145,32.18,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,146,32.18,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,147,32.18,0.9426
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,148,32.15,0.9423
15439560_1920_1080_25fps,V5_Standart,CODEC_ZLIB,149,32.17,0.9426
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,0,27.29,0.9536
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,1,27.3,0.954
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,2,27.29,0.9539
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,3,27.3,0.9539
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,4,27.27,0.9533
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,5,27.29,0.954
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,6,27.28,0.9536
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,7,27.28,0.9538
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,8,27.26,0.9533
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,9,27.28,0.9538
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,10,27.27,0.9536
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,11,27.27,0.9536
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,12,27.25,0.953
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,13,27.27,0.9537
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,14,27.27,0.9536
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,15,27.27,0.9537
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,16,27.25,0.9531
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,17,27.27,0.9538
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,18,27.27,0.9535
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,19,27.27,0.9536
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,20,27.25,0.953
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,21,27.28,0.9538
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,22,27.27,0.9535
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,23,27.27,0.9535
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,24,27.25,0.9529
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,25,27.28,0.9537
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,26,27.3,0.9542
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,27,27.3,0.9541
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,28,27.29,0.9539
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,29,27.31,0.9544
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,30,27.33,0.9546
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,31,27.32,0.9538
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,32,27.33,0.9538
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,33,27.32,0.9541
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,34,27.33,0.955
